Name,RTC Mean,RTA Mean,IMDB Mean
Suzanne DeLaurentiis Productions,18.999999999999996,52.000000000000007,6.4999999999999991
UK Film Council,87.0,85.999999999999972,7.4999999999999991
Partition Films Inc.,37.999999999999993,72.999999999999986,6.9999999999999991
34th Street Films,34.999999999999993,49.999999999999993,5.0999999999999996
George Street Pictures,9.0000000000000018,27.999999999999996,4.9999999999999991
Crossroads Films,6.9999999999999991,54.000000000000007,5.2999999999999998
CIP Filmproduktion GmbH,83.000000000000028,59.999999999999986,6.5999999999999988
Catch 22 Entertainment,82.000000000000014,83.000000000000028,7.4000000000000012
Ruckus Films,37.999999999999993,63.999999999999979,6.0
Cinereach,85.999999999999972,76.0,7.3000000000000007
BenderSpink,33.0,81.000000000000028,7.7000000000000002
