Movie Name,Release Date,Genre,Budget,Gross Revenue,Url
Dead Space: Aftermath,"Jan 25, 2011",Action, ,$0,/movie/Dead-Space-Aftermath#tab=summary
Dead Space: Downfall,"Oct 28, 2008",Action, ,$0,/movie/Dead-Space-Downfall#tab=summary
The Dead,"Dec 17, 1987",Drama, ,"$961,426",/movie/Dead-The#tab=summary
The Dead,"Feb 14, 2012",Horror, ,$0,/movie/Dead-The-(2011)#tab=summary
Dead Undead The,"Dec 31, 2010",, ,$0,/movie/Dead-Undead-The#tab=summary
Dead Weight,"Jan 21, 2014",Horror, ,$0,/movie/Dead-Weight#tab=summary
Dead Within,"Dec 31, 2014",Horror, ,$0,/movie/Dead-Within#tab=summary
The Dead Zone,"Oct 21, 1983",Horror,"$10,000,000","$20,766,000",/movie/Dead-Zone-The#tab=summary
Deadfall,"Dec 7, 2012",Thriller/Suspense, ,"$66,351",/movie/Deadfall#tab=summary
Deadfall Trail,"May 14, 2010",Horror, ,"$35,855",/movie/Deadfall-Trail#tab=summary
Deadgirl,"Sep 15, 2009",, ,$0,/movie/Deadgirl#tab=summary
Deadheads,"Mar 6, 2012",Comedy, ,$0,/movie/Deadheads#tab=summary
Deadland,"Dec 31, 2009",, ,$0,/movie/Deadland#tab=summary
Deadline,"Jan 1, 1987",, ,"$141,000",/movie/Deadline#tab=summary
Deadline,"Dec 31, 2009",, ,$0,/movie/Deadline-(2009)#tab=summary
Deadline,"Apr 13, 2012",Drama, ,$0,/movie/Deadline-(2012)#tab=summary
Deadly Blessing,"Aug 14, 1981",, ,"$2,800,000",/movie/Deadly-Blessing#tab=summary
Deadly Force,"Jul 15, 1983",Action, ,"$294,316",/movie/Deadly-Force#tab=summary
Deadly Friend,"Oct 10, 1986",Horror, ,"$8,988,731",/movie/Deadly-Friend#tab=summary
Deadly Game,"Feb 24, 2010",Thriller/Suspense, ,$0,/movie/Deadly-Game#tab=summary
Deadly Illusion,"Jan 1, 1987",, ,"$626,724",/movie/Deadly-Illusion#tab=summary
Deadly Impact,"Apr 20, 2010",Action, ,$0,/movie/Deadly-Impact#tab=summary
Deadly Renovations,"Jun 8, 2012",Horror, ,"$146,146",/movie/Deadly-Renovations#tab=summary
Deadly Tower,"Apr 21, 2010",Drama, ,$0,/movie/Deadly-Tower#tab=summary
Deadpool,"Dec 31, 2011",Action, ,$0,/movie/Deadpool#tab=summary
DeadTime,"Apr 11, 2012",Horror, ,"$156,072",/movie/DeadTime#tab=summary
Deal,"Apr 25, 2008",Drama, ,"$61,626",/movie/Deal#tab=summary
Deal of the Century,"Nov 4, 1983",Comedy, ,"$10,400,000",/movie/Deal-of-the-Century#tab=summary
The Deal,"Jun 17, 2005",, ,$0,/movie/Deal-The#tab=summary
The Deal,"Mar 11, 2008",Drama, ,$0,/movie/Deal-The-(2003)#tab=summary
Dealin' with Idiots,"Jul 12, 2013",Comedy, ,"$16,757",/movie/Dealing-with-Idiots#tab=summary
Dean Spanley,"Dec 31, 2009",, ,$0,/movie/Dean-Spanley#tab=summary
Dear Dracula,"Dec 31, 2012",Adventure, ,$0,/movie/Dear-Dracula#tab=summary
Dear Dumb Diary,"Dec 31, 2013",, ,$0,/movie/Dear-Dumb-Diary#tab=summary
Dear Frankie,"Mar 4, 2005",Drama,"$4,600,000","$1,340,891",/movie/Dear-Frankie#tab=summary
Dear God,"Nov 1, 1996",Comedy, ,"$7,114,089",/movie/Dear-God#tab=summary
Dear Jesse,"Oct 2, 1998",, ,"$15,631",/movie/Dear-Jesse#tab=summary
Dear John,"Feb 5, 2010",Drama,"$25,000,000","$80,014,842",/movie/Dear-John#tab=summary
Dear Lemon Lima,"Mar 4, 2011",Comedy, ,$0,/movie/Dear-Lemon-Lima#tab=summary
Dear Mr. Gacy,"Dec 31, 2010",Drama, ,$0,/movie/Dear-Mr-Gacy#tab=summary
Dear Mr. Watterson,"Nov 15, 2013",Documentary, ,$0,/movie/Dear-Mr-Watterson#tab=summary
Dear Secret Santa,"Dec 31, 2014",Drama, ,$0,/movie/Dear-Secret-Santa#tab=summary
Dear Wendy,"Sep 23, 2005",Drama,"$8,000,000","$23,106",/movie/Dear-Wendy#tab=summary
Dear White People,"Oct 17, 2014",Comedy, ,$0,/movie/Dear-White-People#tab=summary
Dear Zachary: a letter to a son about his father,"Oct 31, 2008",Documentary, ,"$20,834",/movie/Dear-Zachary-a-letter-to-a-son-about-his-father#tab=summary
The Death and Life of Bobby Z,"Sep 4, 2007",Action,"$8,000,000",$0,/movie/Death-and-Life-of-Bobby-Z-The#tab=summary
Death and the Maiden,"Dec 23, 1994",Drama, ,"$3,038,495",/movie/Death-and-the-Maiden#tab=summary
Death at a Funeral,"Aug 17, 2007",Comedy,"$20,000,000","$8,580,428",/movie/Death-at-a-Funeral#tab=summary
Death at a Funeral,"Apr 16, 2010",Comedy,"$21,000,000","$42,739,347",/movie/Death-at-a-Funeral-(2010)#tab=summary
Death Becomes Her,"Jul 31, 1992",Comedy,"$55,000,000","$58,422,650",/movie/Death-Becomes-Her#tab=summary
Death Before Dishonor,"Feb 20, 1987",Action, ,"$3,261,973",/movie/Death-Before-Dishonor#tab=summary
Death Bell,"Dec 31, 2008",Horror, ,$0,/movie/Death-Bell#tab=summary
Death by China,"Aug 17, 2012",Documentary, ,"$38,492",/movie/Death-by-China#tab=summary
Death Calls,"Dec 31, 2010",Action,"$290,000",$0,/movie/Death-Calls#tab=summary
Death Defying Acts,"Jul 11, 2008",Drama, ,"$3,561",/movie/Death-Defying-Acts#tab=summary
Death Do Us Part,"Dec 31, 2014",Horror, ,$0,/movie/Death-Do-Us-Part#tab=summary
The Death Factory Bloodletting,"May 15, 2009",Horror, ,"$4,638",/movie/Death-Factory-Bloodletting-The#tab=summary
Death Hunt,"Jan 1, 1981",, ,"$5,000,000",/movie/Death-Hunt#tab=summary
Death Hunter,"Dec 31, 2010",, ,$0,/movie/Death-Hunter#tab=summary
Death in Love,"Jul 17, 2009",Drama, ,"$23,412",/movie/Death-in-Love#tab=summary
Death of a Centerfold,"Jan 25, 2010",Drama, ,$0,/movie/Death-of-a-Centerfold#tab=summary
Death of a Dynasty,"Apr 29, 2005",Black Comedy, ,"$41,382",/movie/Death-of-a-Dynasty#tab=summary
Death of a Ghost Hunter,"Jun 12, 2009",, ,"$4,490",/movie/Death-of-a-Ghost-Hunter#tab=summary
Death of a President,"Oct 27, 2006",Drama, ,"$519,086",/movie/Death-of-a-President#tab=summary
Death of a Superhero,"May 4, 2012",Drama, ,$607,/movie/Death-of-a-Superhero#tab=summary
Death of the Virgin,"Feb 10, 2012",Horror, ,"$24,418",/movie/Death-of-a-Virgin#tab=summary
Death on the Nile,"Jan 1, 1978",, ,"$18,000,000",/movie/Death-on-the-Nile#tab=summary
Death Race,"Aug 22, 2008",Action,"$65,000,000","$36,316,032",/movie/Death-Race#tab=summary
Death Race 2,"Jan 18, 2011",Action, ,$0,/movie/Death-Race-2#tab=summary
Death Race 2000,"Apr 1, 1975",,"$300,000",$0,/movie/Death-Race-2000#tab=summary
Death Race 3: Inferno,"Jan 22, 2013",Action, ,$0,/movie/Death-Race-3-Inferno#tab=summary
Death Rides A Horse,"Dec 31, 1969",, ,$0,/movie/Death-Rides-A-Horse#tab=summary
Death Sentence,"Aug 31, 2007",Action,"$20,000,000","$9,534,258",/movie/Death-Sentence#tab=summary
Death to Smoochy,"Mar 29, 2002",Black Comedy,"$50,000,000","$8,355,815",/movie/Death-to-Smoochy#tab=summary
Death Warrant,"Sep 14, 1990",Action, ,"$15,394,200",/movie/Death-Warrant#tab=summary
Death Warrior,"Dec 1, 2009",, ,$0,/movie/Death-Warrior#tab=summary
Death Wish,"Jul 1, 1974",Action, ,"$22,000,000",/movie/Death-Wish#tab=summary
Death Wish,"Dec 31, 2011",Action, ,$0,/movie/Death-Wish-(Remake)#tab=summary
Death Wish 3,"Nov 1, 1985",Action, ,"$16,116,878",/movie/Death-Wish-3#tab=summary
Death Wish 4: The Crackdown,"Nov 6, 1987",Action, ,"$6,880,310",/movie/Death-Wish-4-The-Crackdown#tab=summary
Death Wish II,"Feb 19, 1982",Action, ,"$16,100,000",/movie/Death-Wish-II#tab=summary
Death Wish V: The Face of Death,"Jan 14, 1994",Action, ,"$1,711,424",/movie/Death-Wish-V-The-Face-of-Death#tab=summary
Deathlok,"Dec 31, 2011",Action, ,$0,/movie/Deathlok#tab=summary
DeathStalker,"Sep 2, 1983",Action, ,"$8,890,685",/movie/DeathStalker#tab=summary
Deathtrap,"Mar 19, 1982",Comedy, ,"$19,282,000",/movie/Deathtrap#tab=summary
"Debandade, La","Jul 14, 2000",, ,"$4,728",/movie/Debandade-La#tab=summary
The Debt,"Aug 31, 2011",Thriller/Suspense,"$20,000,000","$31,177,548",/movie/Debt-The#tab=summary
The Debut,"Mar 16, 2001",Comedy, ,"$1,743,570",/movie/Debut-The#tab=summary
A Decade Under the Influence,"Apr 25, 2003",Documentary, ,"$34,514",/movie/Decade-Under-the-Influence-A#tab=summary
Decalogue,"Jun 9, 2000",Drama, ,"$655,720",/movie/Decalogue#tab=summary
Deceived,"Sep 27, 1991",Thriller/Suspense, ,"$28,738,096",/movie/Deceived#tab=summary
Deceiver,"Jan 30, 1998",Drama, ,"$699,062",/movie/Deceiver#tab=summary
The Deceivers,"Jan 1, 1988",, ,"$346,730",/movie/Deceivers-The-(1988)#tab=summary
December Boys,"Sep 14, 2007",Drama, ,"$46,474",/movie/December-Boys#tab=summary
A Decent Factory,"Jun 29, 2005",Documentary, ,"$6,395",/movie/Decent-Factory-A#tab=summary
The Decent Part 2,"Dec 31, 2009",Horror, ,$0,/movie/Decent-Part-2-The#tab=summary
Deception,"Apr 25, 2008",Thriller/Suspense,"$25,000,000","$4,598,506",/movie/Deception#tab=summary
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"Apr 17, 2013",Documentary,"$500,000","$152,449",/movie/Deceptive-Practice-The-Mysteries-and-Mentors-of-Ricky-Jay#tab=summary
Decision Before Dawn,"Sep 17, 2013",Drama, ,$0,/movie/Decision-Before-Dawn#tab=summary
Decisions,"May 13, 2011",Drama, ,"$153,280",/movie/Decisions#tab=summary
Deck the Halls,"Nov 22, 2006",Comedy, ,"$35,093,569",/movie/Deck-the-Halls#tab=summary
Decoding Annie Parker,"May 2, 2014",Drama, ,"$39,850",/movie/Decoding-Annie-Parker#tab=summary
Decoding Deepak,"Oct 5, 2012",Documentary, ,"$9,050",/movie/Decoding-Deepak#tab=summary
"Deconstructing Dad: The Music, Machines and Mystery of Raymond Scott","Jul 13, 2012",Documentary, ,$0,/movie/Deconstructing-Dad-The-Music-Machines-and-Mystery-of-Raymond-Scott#tab=summary
Deconstructing Harry,"Dec 12, 1997",Romantic Comedy,"$20,000,000","$10,686,841",/movie/Deconstructing-Harry#tab=summary
The Decoy Bride,"Mar 9, 2012",Comedy, ,$759,/movie/Decoy-Bride-The#tab=summary
Decoys,"Feb 27, 2004",,"$5,000,000","$84,733",/movie/Decoys#tab=summary
Deddoboru,"Apr 9, 2013",Black Comedy, ,$0,/movie/Deddoboru#tab=summary
"Dédé, à travers les brumes","Dec 31, 2009",Drama, ,"$1,548,858",/movie/Dede-a-travers-les-brumes#tab=summary
Dedication,"Aug 24, 2007",Romantic Comedy, ,"$91,164",/movie/Dedication#tab=summary
Deep Blue,"Jun 3, 2005",Documentary, ,"$132,261",/movie/Deep-Blue#tab=summary
Deep Blue Sea,"Jul 28, 1999",Action,"$60,000,000","$73,648,228",/movie/Deep-Blue-Sea#tab=summary
The Deep Blue Sea,"Mar 23, 2012",Drama, ,"$1,126,027",/movie/Deep-Blue-Sea-The#tab=summary
Deep Cover,"Apr 15, 1992",Action, ,"$16,639,799",/movie/Deep-Cover#tab=summary
Deep Dark Canyon,"Dec 31, 2012",Thriller/Suspense, ,$0,/movie/Deep-Dark-Canyon#tab=summary
The Deep End of the Ocean,"Mar 12, 1999",Drama,"$40,000,000","$13,508,635",/movie/Deep-End-of-the-Ocean-The#tab=summary
The Deep End,"Aug 8, 2001",Thriller/Suspense,"$3,000,000","$8,823,109",/movie/Deep-End-The#tab=summary
Deep Gold 3D,"Apr 22, 2011",Action, ,$0,/movie/Deep-Gold#tab=summary
Deep Impact,"May 8, 1998",Adventure,"$80,000,000","$140,464,664",/movie/Deep-Impact#tab=summary
Deep in my Heart,"Jan 1, 1954",, ,"$3,500,000",/movie/Deep-in-my-Heart#tab=summary
Deep In The Heart,"Feb 17, 2012",Drama, ,"$47,700",/movie/Deep-In-The-Heart#tab=summary
Deep Rising,"Jan 30, 1998",Action,"$45,000,000","$11,203,026",/movie/Deep-Rising#tab=summary
Deep Sea 3-D,"Mar 3, 2006",Documentary, ,"$46,070,691",/movie/Deep-Sea-3-D#tab=summary
The Deep,"Jun 17, 1977",Thriller/Suspense, ,"$50,681,884",/movie/Deep-The#tab=summary
Deep Throat,"Jun 30, 1972",,"$25,000","$45,000,000",/movie/Deep-Throat#tab=summary
Deep Water,"Aug 24, 2007",Documentary, ,"$271,143",/movie/Deep-Water#tab=summary
A Deeper Shade of Blue,"Mar 28, 2013",Documentary, ,$0,/movie/Deeper-Shade-of-Blue-A#tab=summary
Deeply,"Dec 18, 2001",, ,$0,/movie/Deeply#tab=summary
Deepstar Six,"Jan 13, 1989",Action, ,"$7,724,847",/movie/Deepstar-Six#tab=summary
Deepwater Horizon,"Dec 31, 2015",Drama, ,$0,/movie/Deepwater-Horizon#tab=summary
The Deer Hunter,"Jan 1, 1979",Drama,"$15,000,000","$50,000,000",/movie/Deer-Hunter-The#tab=summary
Deewane Huye Paagal,"Nov 24, 2005",Romantic Comedy, ,"$355,962",/movie/Deewane-Huye-Paagal#tab=summary
Def by Temptation,"Jan 1, 1990",Horror, ,"$2,218,579",/movie/Def-by-Temptation#tab=summary
Def-Con 4,"Mar 15, 1985",Action,"$1,300,000","$210,904",/movie/Def-Con-4#tab=summary
Def Jam's How To Be a Player,"Aug 6, 1997",Comedy,"$12,000,000","$14,010,363",/movie/Def-Jams-How-To-Be-a-Player#tab=summary
Def Leppard: Viva Hysteria Concert,"Oct 2, 2013",Concert/Performance, ,$0,/movie/Def-Leppard-Viva-Hysteria-Concert#tab=summary
Defamation,"Nov 20, 2009",, ,"$12,038",/movie/Defamation#tab=summary
Defence of the Realm,"Jan 1, 1985",, ,"$750,000",/movie/Defence-of-the-Realm#tab=summary
Defending Your Life,"Mar 22, 1991",Comedy, ,"$16,371,128",/movie/Defending-Your-Life#tab=summary
Defendor,"Feb 19, 2010",Drama, ,"$44,462",/movie/Defendor#tab=summary
Defenseless,"Aug 23, 1991",Thriller/Suspense, ,"$6,379,362",/movie/Defenseless#tab=summary
Defiance,"Dec 31, 2008",Drama,"$50,000,000","$28,644,813",/movie/Defiance#tab=summary
"Definitely, Maybe","Feb 14, 2008",Romantic Comedy,"$7,000,000","$32,241,649",/movie/Definitely-Maybe#tab=summary
Deja Vu,"Apr 22, 1998",Drama, ,"$821,997",/movie/Deja-Vu#tab=summary
Déjà Vu,"Nov 22, 2006",Thriller/Suspense,"$80,000,000","$64,038,616",/movie/Deja-Vu-(2006)#tab=summary
Delete,"Aug 8, 2014",, ,$0,/movie/Delete#tab=summary
Delgo,"Dec 12, 2008",Adventure,"$40,000,000","$915,840",/movie/Delgo#tab=summary
Delhi 6,"Feb 13, 2009",, ,"$879,913",/movie/Delhi-6#tab=summary
Delhi Belly,"Jul 1, 2011",Comedy, ,"$1,532,594",/movie/Delhi-Belly#tab=summary
Delhi Safari,"Dec 7, 2012",Adventure, ,$0,/movie/Delhi-Safari#tab=summary
The Deli,"Nov 7, 1997",, ,"$5,000",/movie/Deli-The#tab=summary
La Delicatesse,"Mar 14, 2012",Drama, ,$0,/movie/Delicacy#tab=summary
The Delicate Art of Parking,"May 21, 2004",, ,"$156,697",/movie/Delicate-Art-of-Parking-The#tab=summary
Delicatessen,"Apr 3, 1992",Comedy, ,"$1,794,187",/movie/Delicatessen#tab=summary
Delirious,"Aug 7, 1991",Comedy, ,"$4,755,853",/movie/Delirious#tab=summary
Delirious,"Aug 15, 2007",Comedy, ,"$86,460",/movie/Delirious-(2007)#tab=summary
Deliver Us From Eva,"Feb 7, 2003",Romantic Comedy, ,"$17,573,594",/movie/Deliver-Us-From-Eva#tab=summary
Deliver Us From Evil,"Oct 13, 2006",Documentary, ,"$201,275",/movie/Deliver-Us-From-Evil#tab=summary
Deliver Us from Evil,"Jul 2, 2014",Horror,"$30,000,000","$30,577,122",/movie/Deliver-Us-From-Evil-(2014)#tab=summary
Deliverance,"Jul 21, 1972",, ,"$46,122,355",/movie/Deliverance#tab=summary
Delivery Man,"Nov 22, 2013",Comedy,"$22,000,000","$30,659,817",/movie/Delivery-Man#tab=summary
Delivery: The Beast Within,"May 30, 2014",Horror, ,$0,/movie/Delivery-The-Beast-Within#tab=summary
Dellamorte Dellamore,"Apr 26, 1996",Comedy, ,"$253,969",/movie/Dellamorte-Dellamore#tab=summary
Delta Farce,"May 11, 2007",Comedy, ,"$8,130,530",/movie/Delta-Farce#tab=summary
Delta Force 2,"Aug 24, 1990",Action, ,"$6,154,944",/movie/Delta-Force-2#tab=summary
The Delta Force,"Feb 14, 1986",Action, ,"$17,005,599",/movie/Delta-Force-The#tab=summary
Delta of Venus,"Oct 13, 1995",Drama, ,"$63,174",/movie/Delta-of-Venus#tab=summary
The Delta,"Aug 15, 1997",, ,"$18,134",/movie/Delta-The#tab=summary
Demandez la Permission aux Enfants,"Dec 31, 2007",, ,$0,/movie/Demandez-la-Permission-aux-Enfants#tab=summary
The Demented,"Dec 31, 2012",Horror, ,$0,/movie/Demented-The#tab=summary
Demetrius and the Gladiators,"Jun 18, 1954",, ,"$26,000,000",/movie/Demetrius-and-the-Gladiators#tab=summary
Demi-Soeur,"Feb 7, 2014",Comedy, ,$943,/movie/Demi-Soeur#tab=summary
La Demoiselle d'honneur,"Aug 4, 2006",Thriller/Suspense, ,"$111,728",/movie/Demoiselle-d-honneur-La#tab=summary
Demolition,"Dec 31, 2015",Drama, ,$0,/movie/Demolition#tab=summary
Demolition Man,"Oct 8, 1993",Action, ,"$58,055,768",/movie/Demolition-Man#tab=summary
Demolition University,"Dec 31, 1997",Action, ,$0,/movie/Demolition-University#tab=summary
Demon Warriors,"Jun 16, 2009",, ,$0,/movie/Demon-Warriors#tab=summary
Demonic,"Dec 12, 2014",Horror,"$3,000,000",$0,/movie/Demonic#tab=summary
Demonlover,"Sep 19, 2003",, ,"$231,756",/movie/Demonlover#tab=summary
Demonoid,"Dec 31, 1979",Horror, ,$0,/movie/Demonoid#tab=summary
Les demons,"Apr 29, 2014",Horror, ,$0,/movie/demons-Les#tab=summary
Demoted,"Jun 12, 2012",Comedy, ,$0,/movie/Demoted#tab=summary
Den skaldede frisør,"May 3, 2013",Romantic Comedy, ,"$1,631,306",/movie/Den-skaldede-frisor#tab=summary
The Den,"Mar 14, 2014",Thriller/Suspense, ,$0,/movie/Den-The#tab=summary
Den Vyborov,"Dec 31, 2007",Comedy, ,$0,/movie/Den-Vyborov#tab=summary
Denise Austin: Hot Body Yoga,"Sep 7, 2010",Instructional, ,$0,/movie/Denise-Austin-Hot-Body-Yoga#tab=summary
Denise Calls Up,"Mar 29, 1996",, ,"$168,614",/movie/Denise-Calls-Up#tab=summary
Denjin Zaboga,"Nov 11, 2012",Action, ,$0,/movie/Denjin-Zaboga#tab=summary
Dennis the Menace,"Jun 25, 1993",Comedy, ,"$51,270,765",/movie/Dennis-the-Menace#tab=summary
Deo Tereo Raibeu,"Jul 31, 2013",Thriller/Suspense, ,$0,/movie/Deo-Tereo-Raibeu#tab=summary
The Departed 2,"Dec 31, 2011",Thriller/Suspense, ,$0,/movie/Departed-2-The#tab=summary
The Departed,"Oct 6, 2006",Drama,"$90,000,000","$133,311,000",/movie/Departed-The#tab=summary
Department,"May 18, 2012",Action, ,$0,/movie/Department#tab=summary
Departure,"Dec 31, 2015",, ,$0,/movie/Departure#tab=summary
The Deported,"Dec 31, 2009",, ,$0,/movie/Deported-The#tab=summary
Derailed,"Nov 11, 2005",Action,"$22,000,000","$36,020,063",/movie/Derailed#tab=summary
Le dernier des injustes,"Feb 7, 2014",Documentary, ,"$35,300",/movie/dernier-des-injustes-Le#tab=summary
Le dernier fugue,"Feb 26, 2010",, ,"$40,249",/movie/dernier-fugue-Le#tab=summary
"Dernier Harem, La","Nov 17, 2000",, ,"$8,954",/movie/Dernier-Harem-La#tab=summary
Le dernier métro,"Feb 11, 1981",Drama, ,"$3,000,000",/movie/Dernier-metro-Le#tab=summary
"Dernier Tunnel, Le","Mar 26, 2004",Drama, ,"$1,057,599",/movie/Dernier-Tunnel-Le#tab=summary
Derrida,"Oct 23, 2002",, ,"$156,450",/movie/Derrida#tab=summary
"Derriere, Le","May 26, 2000",, ,"$54,833",/movie/Derriere-Le#tab=summary
Derzkie Dni,"Dec 31, 2007",, ,$0,/movie/Derzkie-Dni#tab=summary
Des Hommes et Des Dieux,"Feb 25, 2011",Drama,"$5,000,000","$3,954,651",/movie/Des-Hommes-et-Des-Dieux#tab=summary
Des vents contraires,"Dec 31, 2011",, ,$0,/movie/Des-vents-contraires#tab=summary
Descendant,"Oct 6, 2009",, ,$0,/movie/Descendants#tab=summary
The Descendants,"Nov 16, 2011",Drama,"$20,000,000","$82,624,961",/movie/Descendants-The#tab=summary
Descent,"Aug 10, 2007",Thriller/Suspense, ,"$15,233",/movie/Descent#tab=summary
The Descent: Part 2,"Apr 27, 2010",, ,$0,/movie/Descent-2-The#tab=summary
The Descent,"Aug 4, 2006",Thriller/Suspense,"$7,000,000","$26,024,456",/movie/Descent-The#tab=summary
Desert Bayou,"Oct 5, 2007",Documentary, ,"$6,976",/movie/Desert-Bayou#tab=summary
Desert Blue,"Jun 4, 1999",,"$5,000,000","$99,147",/movie/Desert-Blue#tab=summary
Desert Dancer,"Mar 20, 2015",Drama, ,$0,/movie/Desert-Dancer#tab=summary
Desert Flower,"Mar 18, 2011",Drama, ,"$44,348",/movie/Desert-Flower#tab=summary
Desert Hearts,"Mar 7, 1986",Drama, ,"$2,492,088",/movie/Desert-Hearts#tab=summary
The Desert of Forbidden Art ,"Mar 11, 2011",Documentary, ,$0,/movie/Desert-of-Forbidden-Art-The#tab=summary
Desert Winds,"Jan 1, 1994",, ,$0,/movie/Desert-Winds#tab=summary
Deserted Station,"Jun 11, 2004",Drama, ,"$74,791",/movie/Deserted-Station#tab=summary
Desi Boyz,"Nov 25, 2011",Comedy, ,"$1,066,167",/movie/Desi-Boyz#tab=summary
Design is One,"Oct 11, 2013",Documentary, ,"$16,386",/movie/Design-is-One#tab=summary
Desiree,"Jan 1, 1954",, ,"$9,000,000",/movie/Desiree#tab=summary
Desk Set,"Dec 3, 2013",Romantic Comedy, ,$0,/movie/Desk-Set#tab=summary
Desperado,"Aug 25, 1995",Action,"$7,000,000","$25,532,388",/movie/Desperado#tab=summary
Desperate Acts of Magic,"May 3, 2013",Comedy, ,"$8,053",/movie/Desperate-Acts-of-Magic#tab=summary
Desperate Endeavors,"Dec 31, 2012",Drama, ,$0,/movie/Desperate-Endeavors#tab=summary
Desperate Escape,"Dec 31, 2009",, ,$0,/movie/Desperate-Escape#tab=summary
Desperate Hours,"Oct 5, 1990",Thriller/Suspense, ,"$2,624,629",/movie/Desperate-Hours#tab=summary
Desperate Measures,"Jan 30, 1998",Action, ,"$13,678,274",/movie/Desperate-Measures-(1998)#tab=summary
Desperate Remedies,"Dec 31, 1994",, ,"$69,695",/movie/Desperate-Remedies#tab=summary
Desperately Seeking Susan,"Mar 29, 1985",Comedy, ,"$27,400,000",/movie/Desperately-Seeking-Susan#tab=summary
Despicable Me,"Jul 9, 2010",Comedy,"$69,000,000","$251,513,985",/movie/Despicable-Me#tab=summary
Despicable Me 2,"Jul 2, 2013",Comedy,"$76,000,000","$368,065,385",/movie/Despicable-Me-2#tab=summary
Despicable Me 3,"Jun 30, 2017",Comedy, ,$0,/movie/Despicable-Me-3#tab=summary
Despicable Me Presents: Minion Madness,"Jul 10, 2012",Comedy, ,$0,/movie/Despicable-Me-Presents-Minion-Madness#tab=summary
Destination Moon,"Jan 1, 1950",, ,"$5,000,000",/movie/Destination-Moon#tab=summary
"Destinees, Les","Apr 5, 2002",, ,"$230,300",/movie/Destinees-Les#tab=summary
"Destinees Sentimentales, Les","Nov 17, 2000",, ,"$110,632",/movie/Destinees-Sentimentales-Les#tab=summary
