Movie Name,Release Date,Genre,Budget,Gross
Archaeology of a Woman, 2014/9/12,Drama,200000.0,0.0
Are We There Yet?, 2005/1/21,Romantic Comedy,20000000.0,82674398.0
Area 51, 2014/12/31,Thriller/Suspense,5000000.0,0.0
Argo, 2012/10/12,Thriller/Suspense,44500000.0,136025503.0
Arlington Road, 1999/7/9,Thriller/Suspense,21500000.0,24419219.0
Armageddon, 1998/7/1,Adventure,140000000.0,201578182.0
Armored, 2009/12/4,Thriller/Suspense,20000000.0,15988876.0
Army of Darkness, 1993/2/19,Horror,11000000.0,11502976.0
Arn - Tempelriddaren, 2007/12/31,Action,16500000.0,0.0
Arnolds Park, 2007/10/19,Thriller/Suspense,600000.0,23616.0
Around the World in 80 Days, 1956/10/17,Adventure,6000000.0,42000000.0
Around the World in 80 Days, 2004/6/16,Adventure,110000000.0,24004159.0
Aroused, 2013/5/3,Documentary,150000.0,0.0
The Art of Getting By, 2011/6/17,Romantic Comedy,4000000.0,1430241.0
The Art of War, 2000/8/25,Thriller/Suspense,40000000.0,30199105.0
Arthur, 2011/4/8,Comedy,40000000.0,33035397.0
Arthur Christmas, 2011/11/23,Adventure,85000000.0,46462469.0
Arthur et les Minimoys, 2006/12/15,Adventure,80000000.0,15132763.0
Artie Lange's Beer League, 2006/9/15,Comedy,2800000.0,475000.0
Artificial Intelligence: AI, 2001/6/29,Drama,90000000.0,78616689.0
The Artist, 2011/11/25,Drama,16000000.0,44667095.0
"As Above, So Below", 2014/8/29,Thriller/Suspense,5000000.0,19142430.0
As Good as it Gets, 1997/12/24,Romantic Comedy,50000000.0,148478011.0
As It Is in Heaven, 2014/7/11,Drama,450000.0,13486.0
The Assassination of Jesse James by the Coward Robert Ford, 2007/9/21,Western,30000000.0,3909149.0
Assassins, 1995/10/6,Action,50000000.0,30306268.0
Assault On Precinct 13, 2005/1/19,Action,30000000.0,20040895.0
Astérix aux Jeux Olympiques, 2008/7/4,Adventure,113500000.0,999811.0
Astérix et Obélix: Au service de Sa Majesté , 2012/10/17,Adventure,77600000.0,0.0
Astro Boy, 2009/10/23,Adventure,65000000.0,19551067.0
The Astronaut Farmer, 2007/2/23,Drama,13000000.0,11003643.0
The Astronaut's Wife, 1999/8/27,Thriller/Suspense,34000000.0,10672566.0
At First Sight, 1999/1/15,Drama,40000000.0,22365133.0
ATL, 2006/3/31,Comedy,17000000.0,21170563.0
Atlantis: The Lost Empire, 2001/6/8,Adventure,90000000.0,84052762.0
Atlas Shrugged: Part II, 2012/10/12,Drama,10000000.0,3336053.0
Atlas Shrugged: Who Is John Galt?, 2014/9/12,Drama,5000000.0,461179.0
Atonement, 2007/12/7,Drama,30000000.0,50980159.0
Attack the Block, 2011/7/29,Action,13000000.0,1024175.0
August, 2008/7/11,Drama,3400000.0,12636.0
August:  Osage County, 2013/12/25,Black Comedy,25000000.0,37738810.0
August Rush, 2007/11/17,Drama,25000000.0,31664162.0
Austin Powers in Goldmember, 2002/7/25,Comedy,63000000.0,213117789.0
Austin Powers: International Man of Mystery, 1997/5/2,Comedy,18000000.0,53883989.0
Austin Powers: The Spy Who Shagged Me, 1999/6/10,Comedy,35000000.0,206040085.0
Australia, 2008/11/26,Drama,130000000.0,49554002.0
Auto Focus, 2002/10/18,Drama,7000000.0,2062066.0
Automata, 2014/10/10,Thriller/Suspense,15000000.0,0.0
Autumn in New York, 2000/8/11,Drama,40000000.0,37752931.0
Avatar, 2009/12/18,Action,425000000.0,760507625.0
The Avengers, 1998/8/14,Action,60000000.0,23385416.0
The Avengers, 2012/5/4,Adventure,225000000.0,623279547.0
The Aviator, 2004/12/17,Drama,110000000.0,102610330.0
AVP: Alien Vs. Predator, 2004/8/13,Horror,70000000.0,80281096.0
Awake, 2007/11/30,Thriller/Suspense,8600000.0,14373825.0
Away We Go, 2009/6/5,Comedy,21000000.0,9451946.0
Ayurveda: Art of Being, 2002/7/19,Documentary,300000.0,16892.0
Q, 1982/11/19,Horror,1200000.0,255000.0
Quantum of Solace, 2008/11/14,Action,230000000.0,169368427.0
Quarantine, 2008/10/10,Horror,12000000.0,31691811.0
Quartet, 2013/1/11,Comedy,11000000.0,18388357.0
Queen of the Damned, 2002/2/22,Horror,35000000.0,30307804.0
The Queen, 2006/9/30,Drama,15000000.0,56441711.0
Quest for Camelot, 1998/5/15,Adventure,40000000.0,22772500.0
The Quick and the Dead, 1995/2/10,Western,32000000.0,18552460.0
The Quiet American, 2002/11/22,Drama,20000000.0,12987647.0
The Quiet, 2006/8/25,Drama,900000.0,381420.0
Quigley Down Under, 1990/10/19,Western,20000000.0,21413105.0
Quills, 2000/11/22,Drama,13500000.0,7060876.0
Quinceanera, 2006/8/2,Drama,400000.0,1692693.0
Quo Vadis?, 1951/2/23,Drama,8250000.0,30000000.0
S.W.A.T., 2003/8/8,Action,70000000.0,116877597.0
Sabotage, 2014/3/28,Action,35000000.0,10508518.0
Sabrina, 1995/12/15,Romantic Comedy,58000000.0,53458319.0
Safe, 2012/4/27,Action,33000000.0,17142080.0
Safe Haven, 2013/2/14,Drama,28000000.0,71399120.0
Safe House, 2012/2/10,Thriller/Suspense,85000000.0,126181630.0
Safety Not Guaranteed, 2012/6/8,Comedy,750000.0,4010957.0
Sahara, 2005/4/8,Adventure,145000000.0,68671925.0
Saint Ralph, 2005/8/5,Comedy,5200000.0,795126.0
The Saint, 1997/4/4,Action,90000000.0,61363304.0
Saints and Soldiers, 2004/8/6,Drama,780000.0,1310470.0
The Salon, 2007/5/11,Comedy,1500000.0,139084.0
Salt, 2010/7/23,Thriller/Suspense,130000000.0,118311368.0
The Salton Sea, 2002/4/26,Thriller/Suspense,18000000.0,676698.0
Salvador, 1986/4/23,Drama,4500000.0,1500000.0
Salvando al Soldado Perez, 2011/9/2,Action,4500000.0,1400726.0
Salvation Boulevard, 2011/7/15,Comedy,5500000.0,28468.0
Sammy's avonturen: De geheime doorgang, 2010/12/31,Adventure,25000000.0,0.0
San qiang pai an jing qi, 2010/9/3,Drama,12000000.0,190946.0
Sanctuary; Quite a Conundrum, 2014/8/26,Black Comedy,200000.0,0.0
Sanctum, 2011/2/4,Adventure,30000000.0,23209310.0
The Santa Clause 2, 2002/11/1,Comedy,65000000.0,139225854.0
The Santa Clause, 1994/11/11,Comedy,22000000.0,144833357.0
Savage Grace, 2008/5/28,Drama,4600000.0,434417.0
Savages, 2012/7/6,Thriller/Suspense,45000000.0,47323100.0
The Savages, 2007/11/28,Drama,9000000.0,6623082.0
Save the Last Dance, 2001/1/12,Drama,13000000.0,91038276.0
Saved!, 2004/5/28,Comedy,5000000.0,8886160.0
Saving Face, 2005/5/27,Comedy,2500000.0,1187266.0
Saving Grace, 2000/8/4,Comedy,4000000.0,12178602.0
Saving Mr. Banks, 2013/12/13,Drama,35000000.0,83299761.0
Saving Private Ryan, 1998/7/24,Drama,65000000.0,216335085.0
Saving Silverman, 2001/2/9,Comedy,22000000.0,19351569.0
Saw, 2004/10/29,Horror,1200000.0,55185045.0
Saw II, 2005/10/28,Horror,5000000.0,87025093.0
Saw III, 2006/10/27,Horror,10000000.0,80238724.0
Saw IV, 2007/10/26,Horror,10000000.0,63300095.0
Saw V, 2008/10/24,Horror,10800000.0,56746769.0
Saw VI, 2009/10/23,Horror,11000000.0,27693292.0
Saw 3D, 2010/10/29,Horror,17000000.0,45710178.0
Say It Isn't So, 2001/3/23,Comedy,25000000.0,5516708.0
Say Uncle, 2006/6/23,Comedy,2000000.0,5361.0
A Scanner Darkly, 2006/7/7,Thriller/Suspense,20000000.0,5501616.0
Le Scaphandre et le Papillon, 2007/11/30,Drama,14000000.0,5990075.0
Scarface, 1983/12/9,Drama,25000000.0,44942821.0
The Scarlet Letter, 1995/10/13,Drama,50000000.0,10359006.0
Scary Movie, 2000/7/7,Comedy,19000000.0,157019771.0
Scary Movie 2, 2001/7/4,Comedy,45000000.0,71277420.0
Scary Movie 3, 2003/10/24,Comedy,45000000.0,110000082.0
Scary Movie 4, 2006/4/14,Comedy,40000000.0,90710620.0
Scary Movie 5, 2013/4/12,Comedy,20000000.0,32015787.0
Schindler's List, 1993/12/15,Drama,25000000.0,96067179.0
School Daze, 1988/2/12,Drama,6000000.0,14545844.0
School for Scoundrels, 2006/9/29,Comedy,20000000.0,17807569.0
The School of Rock, 2003/10/3,Comedy,20000000.0,81261177.0
Scooby-Doo, 2002/6/14,Comedy,84000000.0,153294164.0
Scooby-Doo 2: Monsters Unleashed, 2004/3/26,Comedy,25000000.0,84185387.0
Scoop, 2006/7/28,Romantic Comedy,4000000.0,10525717.0
The Score, 2001/7/13,Thriller/Suspense,68000000.0,71069884.0
The Scorpion King, 2002/4/19,Action,60000000.0,90580000.0
Scott Pilgrim vs. The World, 2010/8/13,Comedy,85000000.0,31611316.0
Scream, 1996/12/20,Horror,15000000.0,103046663.0
Scream 2, 1997/12/12,Horror,24000000.0,101363301.0
Scream 3, 2000/2/4,Horror,40000000.0,89138076.0
Scream 4, 2011/4/15,Horror,40000000.0,38180928.0
Screwed, 2000/5/12,Comedy,12000000.0,6982680.0
Scrooged, 1988/11/23,Comedy,32000000.0,60328558.0
Se jie, 2007/9/28,Drama,15000000.0,4604982.0
Se7en, 1995/9/22,Thriller/Suspense,30000000.0,100125643.0
Sea Rex 3D: Journey to a Prehistoric World, 2010/5/28,Documentary,5000000.0,6096582.0
Seabiscuit, 2003/7/25,Drama,86000000.0,120277854.0
Season of the Witch, 2011/1/7,Thriller/Suspense,40000000.0,24827228.0
Secondhand Lions, 2003/9/19,Drama,30000000.0,42070939.0
The Secret Life of Bees, 2008/10/17,Drama,11000000.0,37770162.0
The Secret Life of Walter Mitty, 2013/12/25,Comedy,91000000.0,58236838.0
The Secret of Kells, 2010/3/5,Adventure,8000000.0,690290.0
"Secret, The", 2006/11/7,Documentary,3500000.0,0.0
Secret Window, 2004/3/12,Thriller/Suspense,40000000.0,47958031.0
Secretariat, 2010/10/8,Drama,35000000.0,59699513.0
El secreto de sus ojos, 2010/4/16,Thriller/Suspense,3500000.0,6391436.0
Secrets & Lies, 1996/9/28,Drama,4500000.0,13417292.0
See No Evil, 2006/5/19,Horror,8000000.0,15032800.0
See Spot Run, 2001/3/2,Comedy,16000000.0,33357476.0
Seed of Chucky, 2004/11/12,Horror,29000000.0,17016190.0
Seeking a Friend for the End of the World, 2012/6/22,Comedy,10000000.0,7078738.0
Selena, 1997/3/21,Drama,20000000.0,35450113.0
Semi-Pro, 2008/2/29,Comedy,55000000.0,33479698.0
Sen to Chihiro no Kamikakushi, 2002/9/20,Adventure,19000000.0,10049886.0
Sense and Sensibility, 1995/12/11,Drama,16500000.0,42993774.0
The Sentinel, 2006/4/21,Thriller/Suspense,60000000.0,36280697.0
September Dawn, 2007/8/24,Drama,10100000.0,1066555.0
Serendipity, 2001/10/5,Romantic Comedy,28000000.0,50255310.0
Serenity, 2005/9/30,Action,39000000.0,25514517.0
Serial Mom, 1994/4/13,Comedy,13000000.0,7881335.0
A Serious Man, 2009/10/2,Comedy,7000000.0,9228788.0
Serving Sara, 2002/8/23,Romantic Comedy,29000000.0,16930185.0
Set It Off, 1996/11/6,Drama,9000000.0,36049108.0
Seven Pounds, 2008/12/19,Drama,54000000.0,69951824.0
Seven Psychopaths, 2012/10/12,Comedy,13500000.0,15024049.0
Seven Years in Tibet, 1997/10/8,Drama,70000000.0,37945884.0
17 Again, 2009/4/17,Comedy,40000000.0,64167069.0
Severance, 2007/5/18,Comedy,10000000.0,137221.0
Sex and the City, 2008/5/30,Comedy,57500000.0,152647258.0
Sex and the City 2, 2010/5/27,Comedy,95000000.0,95347692.0
Sex Drive, 2008/10/17,Comedy,19000000.0,8402485.0
Sex Tape, 2014/7/18,Comedy,40000000.0,38407931.0
Sex with Strangers, 2002/2/22,Documentary,1100000.0,247740.0
Sexy Beast, 2001/6/13,Drama,4300000.0,6946056.0
Sgt. Bilko, 1996/3/29,Comedy,39000000.0,30356589.0
Shadow Conspiracy, 1997/1/31,Thriller/Suspense,45000000.0,2154540.0
Shadow of the Vampire, 2000/12/29,Drama,8000000.0,8279017.0
The Shadow, 1994/7/1,Action,40000000.0,31835600.0
Shadowlands, 1993/12/29,Drama,22000000.0,25842377.0
Shaft, 2000/6/16,Action,53012938.0,70327868.0
The Shaggy Dog, 2006/3/10,Comedy,60000000.0,61123569.0
Shakespeare in Love, 1998/12/11,Romantic Comedy,26000000.0,100317794.0
Shall We Dance?, 2004/10/15,Romantic Comedy,40000000.0,57887882.0
Shallow Hal, 2001/11/9,Romantic Comedy,40000000.0,70836296.0
Shame, 2011/12/2,Drama,6500000.0,4002293.0
Shanghai Knights, 2003/2/7,Adventure,50000000.0,60470220.0
Shanghai Noon, 2000/5/26,Western,55000000.0,56932305.0
Shaolin Soccer, 2004/4/2,Comedy,10000000.0,488872.0
Shark Night 3D, 2011/9/2,Horror,25000000.0,18877153.0
Shark Tale, 2004/10/1,Adventure,75000000.0,161412000.0
Shattered Glass, 2003/10/31,Drama,6000000.0,2207975.0
Shaun of the Dead, 2004/9/24,Comedy,5000000.0,13542874.0
The Shawshank Redemption, 1994/9/23,Drama,25000000.0,28241469.0
Sheena, 1984/8/17,Adventure,25000000.0,5778353.0
Sherlock Holmes, 2009/12/25,Adventure,90000000.0,209028679.0
Sherlock Holmes: A Game of Shadows, 2011/12/16,Action,125000000.0,186848418.0
Sherrybaby, 2006/9/8,Drama,2000000.0,199176.0
She's All That, 1999/1/29,Romantic Comedy,10000000.0,63465522.0
She's Gotta Have It, 1986/8/8,Comedy,175000.0,7137502.0
She's Out of My League, 2010/3/12,Romantic Comedy,20000000.0,32010860.0
She's the Man, 2006/3/17,Romantic Comedy,25000000.0,33889159.0
She's the One, 1996/8/23,Romantic Comedy,3500000.0,9482579.0
Shi Yue Wei Cheng, 2009/12/31,Action,23000000.0,0.0
Shichinin no samurai, 1956/11/19,Action,500000.0,271736.0
Shine, 1996/11/22,Drama,5500000.0,35811509.0
The Shining, 1980/5/23,Horror,19000000.0,44017374.0
Shinjuku Incident, 2010/2/5,Thriller/Suspense,15000000.0,0.0
The Shipping News, 2001/12/25,Drama,35000000.0,11405825.0
Shooter, 2007/3/23,Thriller/Suspense,60000000.0,47003582.0
Shopgirl, 2005/10/21,Drama,7500000.0,10284523.0
Short Cut to Nirvana: Kumbh Mela, 2004/10/22,Documentary,200000.0,381225.0
Shortbus, 2006/10/4,Comedy,2000000.0,1985292.0
Shorts, 2009/8/21,Adventure,20000000.0,20919166.0
Shotgun Stories, 2007/12/14,Drama,250000.0,46026.0
Show Me, 2005/11/4,Thriller/Suspense,400000.0,0.0
Showgirls, 1995/9/22,Drama,40000000.0,20350754.0
Showtime, 2002/3/15,Comedy,85000000.0,37948765.0
Shrek, 2001/5/18,Adventure,50000000.0,267655011.0
Shrek 2, 2004/5/19,Adventure,70000000.0,441226247.0
Shrek Forever After, 2010/5/21,Adventure,165000000.0,238736787.0
Shrek the Third, 2007/5/17,Adventure,160000000.0,322719944.0
Shutter, 2008/3/21,Horror,8000000.0,25928550.0
Shutter Island, 2010/2/19,Thriller/Suspense,80000000.0,128012934.0
Sicko, 2007/6/22,Documentary,9000000.0,24538513.0
Side Effects, 2005/9/9,Romantic Comedy,200000.0,44701.0
Side Effects, 2013/2/8,Thriller/Suspense,30000000.0,32172757.0
The Sidewalks of New York, 2001/11/21,Comedy,1000000.0,2402459.0
Sideways, 2004/10/22,Drama,17000000.0,71502303.0
The Siege, 1998/11/6,Action,70000000.0,40934175.0
The Signal, 2008/2/22,Horror,50000.0,251150.0
Signs, 2002/8/2,Thriller/Suspense,70702619.0,227965690.0
The Silence of the Lambs, 1991/2/14,Thriller/Suspense,20000000.0,130726716.0
Silent Hill, 2006/4/21,Horror,50000000.0,46982632.0
Silent Hill: Revelation 3D, 2012/10/26,Horror,20000000.0,17530219.0
Silent House, 2012/3/9,Horror,2000000.0,12739737.0
Silent Movie, 1976/6/25,Comedy,4400000.0,36145695.0
Silmido, 2004/4/23,Action,8500000.0,298347.0
Silver Bullet, 1985/10/11,Horror,7000000.0,10803211.0
Silver Linings Playbook, 2012/11/16,Drama,21000000.0,132092958.0
Silver Medalist, 2008/12/31,Black Comedy,2600000.0,0.0
Silverado, 1985/7/10,Western,26000000.0,33200000.0
Simon, 2006/4/7,Comedy,1300000.0,4055.0
Simon Birch, 1998/9/11,Drama,20000000.0,18253415.0
A Simple Plan, 1998/12/11,Drama,17000000.0,16316273.0
A Simple Wish, 1997/7/11,Comedy,28000000.0,8165213.0
Simply Irresistible, 1999/2/5,Romantic Comedy,6000000.0,4398989.0
The Simpsons Movie, 2007/7/27,Comedy,72500000.0,183135014.0
Sin City, 2005/4/1,Action,40000000.0,74103820.0
Sin City: A Dame to Kill For, 2014/8/22,Action,65000000.0,13614151.0
Sinbad: Legend of the Seven Seas, 2003/7/2,Adventure,60000000.0,26483452.0
The Singing Detective, 2003/10/24,Comedy,8000000.0,336456.0
A Single Man, 2009/12/11,Drama,7000000.0,9176000.0
The Singles Ward, 2002/2/1,Comedy,500000.0,1250798.0
Singularity, 2012/12/31,Action,175000000.0,0.0
Sinister, 2012/10/12,Thriller/Suspense,3000000.0,48086903.0
Sisterhood of the Traveling Pants, 2005/6/1,Drama,25000000.0,39053061.0
The Sisterhood of the Traveling Pants 2, 2008/8/6,Adventure,27000000.0,44089964.0
Sisters in Law, 2006/4/12,Documentary,300000.0,33312.0
The Sitter, 2011/12/9,Comedy,25000000.0,30542576.0
"Six Days, Seven Nights", 1998/6/12,Romantic Comedy,80000000.0,74339294.0
The Sixth Sense, 1999/8/6,Thriller/Suspense,40000000.0,293506292.0
The Skeleton Key, 2005/8/12,Horror,40000000.0,47907715.0
The Skulls, 2000/3/31,Thriller/Suspense,15000000.0,35007180.0
Sky Captain and the World of Tomorrow, 2004/9/17,Adventure,70000000.0,37760080.0
Sky High, 2005/7/29,Adventure,35000000.0,63939454.0
Skyfall, 2012/11/8,Action,200000000.0,304360277.0
Skyline, 2010/11/12,Thriller/Suspense,10000000.0,21416355.0
Slackers, 2002/2/1,Comedy,11000000.0,4814244.0
Slam, 1998/10/9,Drama,1000000.0,1009819.0
Sleep Dealer, 2009/4/17,Thriller/Suspense,2500000.0,80136.0
Sleeper, 1973/12/17,Comedy,2000000.0,18344729.0
Sleepers, 1996/10/18,Drama,44000000.0,53300852.0
Sleepover, 2004/7/9,Comedy,10000000.0,9408183.0
Sleepy Hollow, 1999/11/19,Horror,70000000.0,101068340.0
Sliding Doors, 1998/4/24,Drama,6000000.0,11911200.0
Sling Blade, 1996/11/20,Drama,4833610.0,24475416.0
Slither, 2006/3/31,Horror,15250000.0,7802450.0
Slow Burn, 2007/4/13,Thriller/Suspense,15500000.0,1237615.0
Slumdog Millionaire, 2008/11/12,Drama,14000000.0,141319928.0
Slums of Beverly Hills, 1998/8/14,Comedy,5000000.0,5502773.0
Small Soldiers, 1998/7/10,Comedy,40000000.0,55143823.0
Small Time Crooks, 2000/5/19,Comedy,18000000.0,17266359.0
Smilla's Sense of Snow, 1997/2/28,Thriller/Suspense,35000000.0,2221994.0
Smoke Signals, 1998/6/26,Comedy,2000000.0,6719300.0
Smokin' Aces, 2007/1/26,Comedy,17000000.0,35662731.0
The Smurfs 2, 2013/7/31,Adventure,110000000.0,71017784.0
The Smurfs, 2011/7/29,Adventure,110000000.0,142614158.0
Snake Eyes, 1998/8/7,Thriller/Suspense,73000000.0,55591409.0
Snakes on a Plane, 2006/8/18,Thriller/Suspense,33000000.0,34020814.0
Snatch, 2000/12/8,Black Comedy,10000000.0,30093107.0
Snitch, 2013/2/22,Thriller/Suspense,15000000.0,42930462.0
Snow Day, 2000/2/11,Comedy,13000000.0,60008303.0
Snow Dogs, 2002/1/18,Comedy,32000000.0,81150692.0
Snow Falling on Cedars, 1999/12/24,Drama,36000000.0,14378353.0
Snow Flower and the Secret Fan, 2011/7/15,Drama,6000000.0,1348205.0
Snow White: A Deadly Summer, 2012/3/20,Horror,1000000.0,0.0
Snow White and the Huntsman, 2012/6/1,Adventure,170000000.0,155136755.0
Snow White and the Seven Dwarfs, 1937/12/21,Musical,1488000.0,184925485.0
Snowpiercer, 2013/8/1,Thriller/Suspense,76622919.0,4525452.0
The Social Network, 2010/10/1,Drama,40000000.0,96962694.0
Solaris, 2002/11/27,Drama,47000000.0,14970038.0
Soldier, 1998/10/23,Action,75000000.0,14623082.0
Solitary Man, 2010/5/21,Drama,12500000.0,4360548.0
Solitude, 2005/1/7,Drama,200000.0,6260.0
The Soloist, 2009/4/24,Drama,60000000.0,31720158.0
Someone Like You, 2001/3/30,Romantic Comedy,23000000.0,27338033.0
Something Borrowed, 2011/5/6,Romantic Comedy,35000000.0,39046489.0
Something Wicked, 2013/12/31,Thriller/Suspense,3000000.0,0.0
Something's Gotta Give, 2003/12/12,Romantic Comedy,80000000.0,124685242.0
Somewhere, 2010/12/22,Drama,7000000.0,1785645.0
Somewhere in Time, 1980/10/3,Drama,5100000.0,9709597.0
Sommersturm, 2006/3/17,Drama,3000000.0,95204.0
Son of God, 2014/2/28,Drama,22000000.0,59700064.0
The Son of No One, 2011/11/4,Drama,15000000.0,30680.0
Son of Rambow: A Home Movie, 2008/5/2,Comedy,2000000.0,1785505.0
Son of the Mask, 2005/2/18,Comedy,100000000.0,17018422.0
Songcatcher, 2001/6/15,Drama,1800000.0,3050934.0
Sonny, 2002/12/27,Drama,4000000.0,17639.0
Sorcerer, 1977/6/24,Adventure,21600000.0,12000000.0
The Sorcerer's Apprentice, 2010/7/14,Adventure,160000000.0,63150991.0
Sorority Boys, 2002/3/22,Comedy,12000000.0,10198766.0
Sorority Row, 2009/9/11,Horror,12500000.0,11965282.0
Soul Food, 1997/9/26,Comedy,7500000.0,43492389.0
Soul Men, 2008/11/7,Comedy,40000000.0,12082391.0
Soul Plane, 2004/5/28,Comedy,16000000.0,13922211.0
Soul Surfer, 2011/4/8,Drama,18000000.0,43853424.0
Soul Survivors, 2001/9/7,Horror,14000000.0,3100650.0
The Sound of Music, 1965/4/1,Musical,8200000.0,163214286.0
A Sound of Thunder, 2005/9/2,Action,80000000.0,1900451.0
Source Code, 2011/4/1,Thriller/Suspense,32000000.0,54712227.0
"South Park: Bigger, Longer & Uncut", 1999/6/30,Comedy,21000000.0,52037603.0
Southland Tales, 2007/11/14,Musical,17000000.0,275380.0
Space Chimps, 2008/7/18,Adventure,37000000.0,30105968.0
Space Cowboys, 2000/8/4,Adventure,65000000.0,90454043.0
Space Jam, 1996/11/15,Comedy,80000000.0,90463534.0
Spaceballs, 1987/6/24,Comedy,22700000.0,38119483.0
Spaced Invaders, 1990/4/27,Comedy,3000000.0,15000000.0
Spanglish, 2004/12/17,Comedy,75000000.0,42044321.0
The Spanish Prisoner, 1998/4/3,Drama,100000000.0,10162034.0
Sparkle, 2012/8/17,Drama,10000000.0,24397469.0
Spartacus, 1960/10/7,Action,12000000.0,30000000.0
Spawn, 1997/7/31,Action,40000000.0,54979992.0
Speak No Evil, 2013/12/31,Horror,150000.0,0.0
The Specialist, 1994/10/7,Action,45000000.0,57362581.0
Species, 1995/7/7,Action,35000000.0,60054449.0
The Spectacular Now, 2013/8/2,Comedy,2500000.0,6852971.0
Speed, 1994/6/10,Action,30000000.0,121248145.0
Speed II: Cruise Control, 1997/6/13,Action,110000000.0,48097081.0
Speed Racer, 2008/5/9,Action,120000000.0,43945766.0
Spellbound, 1945/10/31,Thriller/Suspense,1500000.0,7000000.0
Sphere, 1998/2/13,Horror,73000000.0,37068294.0
Sphinx, 1981/2/11,Thriller/Suspense,10000000.0,2000000.0
Spiceworld, 1998/1/23,Comedy,25000000.0,29342592.0
Spider, 2003/2/28,Drama,10000000.0,1641788.0
Spider-Man, 2002/5/3,Adventure,139000000.0,403706375.0
Spider-Man 2, 2004/6/30,Adventure,200000000.0,373524485.0
Spider-Man 3, 2007/5/4,Adventure,258000000.0,336530303.0
The Spiderwick Chronicles, 2008/2/14,Adventure,92500000.0,71195053.0
Spirit: Stallion of the Cimarron, 2002/5/24,Adventure,80000000.0,73215310.0
The Spirit, 2008/12/25,Action,60000000.0,19806188.0
Splash, 1984/3/9,Comedy,8000000.0,62599495.0
Splice, 2010/6/4,Horror,30000000.0,17010170.0
Split Second, 1992/5/1,Action,7000000.0,5430822.0
SpongeBob SquarePants, 2004/11/19,Adventure,30000000.0,85416609.0
Spring Breakers, 2013/3/15,Thriller/Suspense,5000000.0,14124286.0
Spy Game, 2001/11/21,Action,90000000.0,62362560.0
Spy Hard, 1996/5/24,Comedy,18000000.0,26936265.0
Spy Kids, 2001/3/30,Adventure,35000000.0,112692062.0
Spy Kids 2: The Island of Lost Dreams, 2002/8/7,Adventure,38000000.0,85846296.0
Spy Kids 3-D: Game Over, 2003/7/25,Adventure,40000000.0,111760631.0
Spy Kids: All the Time in the World, 2011/8/19,Adventure,27000000.0,38536376.0
The Spy Next Door, 2010/1/15,Comedy,28000000.0,24307106.0
The Spy Who Loved Me, 1977/7/13,Action,14000000.0,46800000.0
The Square, 2010/4/9,Thriller/Suspense,1900000.0,406216.0
The Squid and the Whale, 2005/10/5,Drama,1500000.0,7372734.0
St. Trinian's, 2009/10/9,Comedy,11400000.0,15000.0
Stand by Me, 1986/8/8,Drama,8000000.0,52287414.0
Standard Operating Procedure, 2008/4/25,Documentary,5000000.0,228830.0
Star Trek Into Darkness, 2013/5/15,Adventure,190000000.0,228778661.0
Star Trek: First Contact, 1996/11/22,Adventure,46000000.0,92027888.0
Star Trek: Generations, 1994/11/18,Adventure,38000000.0,75671262.0
Star Trek II: The Wrath of Khan, 1982/6/4,Adventure,12000000.0,79912963.0
Star Trek III: The Search for Spock, 1984/6/1,Adventure,18000000.0,76471046.0
Star Trek: Insurrection, 1998/12/11,Adventure,70000000.0,70187658.0
Star Trek IV: The Voyage Home, 1986/11/26,Adventure,24000000.0,109713132.0
Star Trek: Nemesis, 2002/12/13,Adventure,60000000.0,43254409.0
Star Trek: The Motion Picture, 1979/12/7,Adventure,35000000.0,82258456.0
Star Trek V: The Final Frontier, 1989/6/9,Action,30000000.0,52210049.0
Star Trek VI: The Undiscovered Country, 1991/12/6,Action,27000000.0,74888996.0
Star Trek, 2009/5/8,Adventure,140000000.0,257730019.0
Star Wars Ep. IV: A New Hope, 1977/5/25,Adventure,11000000.0,460998007.0
Star Wars Ep. I: The Phantom Menace, 1999/5/19,Adventure,115000000.0,474544677.0
Star Wars Ep. II: Attack of the Clones, 2002/5/16,Adventure,115000000.0,310676740.0
Star Wars Ep. III: Revenge of the Sith, 2005/5/19,Adventure,115000000.0,380270577.0
Star Wars Ep. VI: Return of the Jedi, 1983/5/25,Adventure,32500000.0,309205079.0
Star Wars: The Clone Wars, 2008/8/15,Adventure,8500000.0,35161554.0
Stardust, 2007/8/10,Adventure,70000000.0,38634938.0
Stargate, 1994/10/28,Action,55000000.0,71565669.0
Stargate - The Ark of Truth, 2008/3/11,Action,7000000.0,0.0
Starship Troopers, 1997/11/7,Action,100000000.0,54768952.0
Starsky & Hutch, 2004/3/5,Comedy,60000000.0,88200225.0
Starsuckers, 2009/12/31,Documentary,640000.0,0.0
State of Play, 2009/4/17,Thriller/Suspense,60000000.0,37017955.0
The Statement, 2003/12/12,Thriller/Suspense,27000000.0,765637.0
The Station Agent, 2003/10/3,Drama,500000.0,5801558.0
Stay Alive, 2006/3/24,Horror,20000000.0,23086480.0
Stealing Harvard, 2002/9/13,Comedy,25000000.0,13973532.0
Stealth, 2005/7/29,Action,138000000.0,32116746.0
Steamboy, 2005/3/18,Action,20000000.0,468867.0
Steel, 1997/8/15,Action,16000000.0,1686429.0
Step Brothers, 2008/7/25,Comedy,65000000.0,100468793.0
Step Up, 2006/8/11,Drama,12000000.0,65328121.0
